mlbam_id,player,season,level,sport_id,group,pre_debut_truncated,verdict,detail,pa,bf,g,woba,fip,native_rate,savings9,raa_mlb,wsb,rep,pos_adj,age_years,base_war,age_credit_war,adj_war
682641,Luis Matos,2019,ROK,16,hitting,,insufficient_sample,20 PA (need 40),20.0,0.0,5.0,,,,,,,,,,0.0,0.0,0.0
682641,Luis Matos,2021,A,14,hitting,,scored,491 PA,491.0,0.0,109.0,0.365,,0.174,,-17.7,1.1,16.8,-2.8,3.0,-0.265,2.339,2.074
682641,Luis Matos,2022,A+,13,hitting,,scored,407 PA,407.0,0.0,91.0,0.272,,0.091,,-25.1,0.6,13.9,-2.4,3.0,-1.296,2.29,0.994
682641,Luis Matos,2022,ROK,16,hitting,,insufficient_sample,8 PA (need 40),8.0,0.0,2.0,,,,,,,,,,0.0,0.0,0.0
682641,Luis Matos,2023,AAA,11,hitting,yes,scored,116 PA,116.0,0.0,24.0,0.472,,0.246,,8.1,0.6,4.0,-0.6,3.0,1.208,0.492,1.7
682641,Luis Matos,2023,AA,12,hitting,yes,scored,133 PA,133.0,0.0,31.0,0.371,,0.17,,-0.9,0.1,4.5,-0.8,3.0,0.297,0.883,1.18
682668,Luisangel Acuña,2021,A,14,hitting,,scored,473 PA,473.0,0.0,111.0,0.328,,0.143,,-24.2,2.1,16.2,5.1,3.0,-0.076,2.253,2.177
682668,Luisangel Acuña,2022,AA,12,hitting,,scored,169 PA,169.0,0.0,37.0,0.288,,0.1,,-7.9,0.8,5.8,1.7,3.0,0.041,1.144,1.185
682668,Luisangel Acuña,2022,A+,13,hitting,,scored,240 PA,240.0,0.0,54.0,0.393,,0.191,,-0.8,1.8,8.2,2.5,3.0,1.172,1.35,2.522
682668,Luisangel Acuña,2023,AA,12,hitting,,scored,569 PA,569.0,0.0,121.0,0.337,,0.141,,-14.6,5.0,19.4,5.6,3.0,1.544,3.776,5.32
682668,Luisangel Acuña,2024,AAA,11,hitting,yes,scored,587 PA,587.0,0.0,131.0,0.286,,0.095,,-25.3,1.8,20.1,6.1,3.0,0.256,2.363,2.619
682829,Elly De La Cruz,2021,A,14,hitting,,scored,210 PA,210.0,0.0,50.0,0.33,,0.144,,-10.6,-0.2,7.2,2.3,3.0,-0.13,1.0,0.87
682829,Elly De La Cruz,2021,ROK,16,hitting,,scored,55 PA,55.0,0.0,11.0,0.51,,0.302,,-1.0,0.1,1.9,0.5,1.1,0.152,0.075,0.226
682829,Elly De La Cruz,2022,AA,12,hitting,,scored,207 PA,207.0,0.0,47.0,0.383,,0.178,,1.4,2.0,7.1,2.2,3.0,1.264,1.401,2.665
682829,Elly De La Cruz,2022,A+,13,hitting,,scored,306 PA,306.0,0.0,73.0,0.405,,0.201,,0.6,2.3,10.5,3.4,3.0,1.678,1.722,3.4
682829,Elly De La Cruz,2023,AAA,11,hitting,yes,scored,186 PA,186.0,0.0,38.0,0.429,,0.211,,7.9,-0.2,6.4,1.8,3.0,1.582,0.788,2.37
682848,Endy Rodríguez,2019,ROK,16,hitting,,scored,90 PA,90.0,0.0,22.0,0.369,,0.182,,-5.8,0.3,3.1,1.7,1.1,-0.072,0.109,0.037
682848,Endy Rodríguez,2021,A,14,hitting,,scored,434 PA,434.0,0.0,98.0,0.382,,0.188,,-12.6,0.2,14.8,7.6,1.5,0.994,1.014,2.008
682848,Endy Rodríguez,2022,AAA,11,hitting,,insufficient_sample,23 PA (need 40),23.0,0.0,6.0,,,,,,,,,,0.0,0.0,0.0
682848,Endy Rodríguez,2022,AA,12,hitting,,scored,138 PA,138.0,0.0,31.0,0.466,,0.247,,7.4,0.1,4.7,2.4,2.9,1.468,0.913,2.381
682848,Endy Rodríguez,2022,A+,13,hitting,,scored,370 PA,370.0,0.0,88.0,0.398,,0.195,,-0.5,-0.4,12.6,6.8,1.5,1.86,1.043,2.903
682848,Endy Rodríguez,2023,AAA,11,hitting,yes,scored,315 PA,315.0,0.0,67.0,0.337,,0.135,,-5.3,0.6,10.8,5.2,3.0,1.123,1.335,2.458
682928,CJ Abrams,2019,A,14,hitting,,insufficient_sample,9 PA (need 40),9.0,0.0,2.0,,,,,,,,,,0.0,0.0,0.0
682928,CJ Abrams,2019,ROK,16,hitting,,scored,156 PA,156.0,0.0,32.0,0.461,,0.258,,-5.9,0.1,5.3,1.5,1.4,0.098,0.254,0.352
682928,CJ Abrams,2021,AA,12,hitting,,scored,183 PA,183.0,0.0,42.0,0.342,,0.146,,-4.0,1.2,6.3,1.9,3.0,0.54,1.184,1.723
682982,Daniel Espino,2019,SS-A,15,pitching,,insufficient_sample,45 BF (need 60),0.0,45.0,3.0,,,,,,,,,,0.0,0.0,0.0
682982,Daniel Espino,2019,ROK,16,pitching,,insufficient_sample,53 BF (need 60),0.0,53.0,6.0,,,,,,,,,,0.0,0.0,0.0
682982,Daniel Espino,2021,A+,13,pitching,,scored,"195 BF, 49.0 IP",0.0,195.0,10.0,,3.1,,1.48,-4.0,,6.7,,3.0,0.263,0.947,1.21
682982,Daniel Espino,2021,A,14,pitching,,scored,"180 BF, 42.7 IP",0.0,180.0,10.0,,3.2,,1.43,-5.9,,6.1,,2.1,0.027,0.484,0.512
682982,Daniel Espino,2022,AA,12,pitching,,scored,"68 BF, 18.3 IP",0.0,68.0,4.0,,3.24,,1.44,0.4,,2.3,,3.0,0.271,0.208,0.479
682982,Daniel Espino,2025,AAA,11,pitching,,insufficient_sample,5 BF (need 60),0.0,5.0,1.0,,,,,,,,,,0.0,0.0,0.0
682982,Daniel Espino,2026,AAA,11,pitching,yes,scored,"87 BF, 18.7 IP",0.0,87.0,22.0,,4.53,,0.56,0.5,,3.0,,2.2,0.352,0.088,0.44
682985,Riley Greene,2019,A,14,hitting,,scored,108 PA,108.0,0.0,24.0,0.271,,0.091,,-8.8,0.4,3.7,-0.6,3.0,-0.532,0.43,-0.102
682985,Riley Greene,2019,SS-A,15,hitting,,scored,100 PA,100.0,0.0,24.0,0.342,,0.154,,-6.4,0.1,3.4,-0.6,3.0,-0.355,0.325,-0.031
682985,Riley Greene,2019,ROK,16,hitting,,scored,43 PA,43.0,0.0,9.0,0.442,,0.242,,-1.9,0.0,1.5,-0.2,1.4,-0.063,0.069,0.006
682985,Riley Greene,2021,AAA,11,hitting,,scored,185 PA,185.0,0.0,40.0,0.404,,0.194,,5.6,0.6,6.3,-1.0,3.0,1.15,0.729,1.88
682985,Riley Greene,2021,AA,12,hitting,,scored,373 PA,373.0,0.0,84.0,0.386,,0.182,,1.0,1.4,12.7,-2.2,3.0,1.292,2.412,3.705
682985,Riley Greene,2022,AAA,11,hitting,yes,scored,68 PA,68.0,0.0,15.0,0.32,,0.125,,-1.2,0.5,2.3,-0.4,3.0,0.124,0.272,0.396
682985,Riley Greene,2022,A,14,hitting,yes,insufficient_sample,7 PA (need 40),7.0,0.0,2.0,,,,,,,,,,0.0,0.0,0.0
682987,Spencer Jones,2022,A,14,hitting,,scored,95 PA,95.0,0.0,22.0,0.394,,0.196,,-1.8,1.0,3.2,-0.6,1.5,0.19,0.211,0.401
682987,Spencer Jones,2022,ROK,16,hitting,,insufficient_sample,11 PA (need 40),11.0,0.0,3.0,,,,,,,,,,0.0,0.0,0.0
682987,Spencer Jones,2023,AA,12,hitting,,scored,78 PA,78.0,0.0,17.0,0.323,,0.13,,-2.6,0.3,2.7,-0.4,2.9,-0.014,0.504,0.489
682987,Spencer Jones,2023,A+,13,hitting,,scored,459 PA,459.0,0.0,100.0,0.34,,0.146,,-16.9,1.9,15.7,-2.6,1.5,-0.191,1.314,1.123
682987,Spencer Jones,2024,AA,12,hitting,,scored,544 PA,544.0,0.0,122.0,0.339,,0.145,,-9.8,0.9,18.6,-3.2,1.9,0.647,2.101,2.748
682987,Spencer Jones,2025,AAA,11,hitting,,scored,298 PA,298.0,0.0,67.0,0.376,,0.17,,4.3,1.7,10.2,-1.7,3.0,1.439,1.188,2.627
682987,Spencer Jones,2025,AA,12,hitting,,scored,208 PA,208.0,0.0,49.0,0.414,,0.208,,4.8,0.8,7.1,-1.3,1.0,1.142,0.416,1.558
682987,Spencer Jones,2026,AAA,11,hitting,yes,scored,142 PA,142.0,0.0,33.0,0.401,,0.191,,4.3,0.5,4.9,-0.9,2.5,0.871,0.49,1.361
682990,Quinn Priester,2019,SS-A,15,pitching,,insufficient_sample,19 BF (need 60),0.0,19.0,1.0,,,,,,,,,,0.0,0.0,0.0
682990,Quinn Priester,2019,ROK,16,pitching,,scored,"140 BF, 32.7 IP",0.0,140.0,8.0,,2.89,,0.82,-10.7,,4.8,,1.4,-0.596,0.168,-0.427
682990,Quinn Priester,2021,A+,13,pitching,,scored,"407 BF, 97.7 IP",0.0,407.0,20.0,,4.11,,0.47,-14.4,,13.9,,2.8,-0.05,1.788,1.738
682990,Quinn Priester,2022,AAA,11,pitching,,insufficient_sample,40 BF (need 60),0.0,40.0,2.0,,,,,,,,,,0.0,0.0,0.0
682990,Quinn Priester,2022,AA,12,pitching,,scored,"312 BF, 75.3 IP",0.0,312.0,15.0,,3.38,,1.3,0.8,,10.7,,3.0,1.146,0.854,2.0
682990,Quinn Priester,2022,A+,13,pitching,,insufficient_sample,15 BF (need 60),0.0,15.0,1.0,,,,,,,,,,0.0,0.0,0.0
682990,Quinn Priester,2022,A,14,pitching,,insufficient_sample,10 BF (need 60),0.0,10.0,1.0,,,,,,,,,,0.0,0.0,0.0
682990,Quinn Priester,2023,AAA,11,pitching,yes,scored,"375 BF, 87.7 IP",0.0,375.0,18.0,,3.96,,1.38,9.6,,12.8,,3.0,2.242,0.57,2.812
682998,Corbin Carroll,2019,SS-A,15,hitting,,scored,49 PA,49.0,0.0,11.0,0.416,,0.215,,-1.9,0.2,1.7,-0.3,3.0,-0.04,0.159,0.119
682998,Corbin Carroll,2019,ROK,16,hitting,,scored,137 PA,137.0,0.0,31.0,0.373,,0.185,,-8.6,0.9,4.7,-0.8,1.3,-0.38,0.204,-0.176
682998,Corbin Carroll,2021,A+,13,hitting,,insufficient_sample,29 PA (need 40),29.0,0.0,7.0,,,,,,,,,,0.0,0.0,0.0
682998,Corbin Carroll,2022,AAA,11,hitting,yes,scored,157 PA,157.0,0.0,33.0,0.404,,0.194,,5.8,1.1,5.4,-0.9,3.0,1.141,0.628,1.769
682998,Corbin Carroll,2022,AA,12,hitting,yes,scored,277 PA,277.0,0.0,58.0,0.445,,0.23,,11.6,1.9,9.5,-1.5,3.0,2.14,1.875,4.014
682998,Corbin Carroll,2022,ROK,16,hitting,yes,insufficient_sample,8 PA (need 40),8.0,0.0,2.0,,,,,,,,,,0.0,0.0,0.0
683002,Gunnar Henderson,2019,ROK,16,hitting,,scored,121 PA,121.0,0.0,29.0,0.309,,0.132,,-9.8,-0.1,4.1,0.4,2.1,-0.537,0.3,-0.237
683002,Gunnar Henderson,2021,AA,12,hitting,,insufficient_sample,17 PA (need 40),17.0,0.0,5.0,,,,,,,,,,0.0,0.0,0.0
683002,Gunnar Henderson,2021,A+,13,hitting,,scored,289 PA,289.0,0.0,65.0,0.337,,0.147,,-10.3,1.0,9.9,1.0,3.0,0.166,1.717,1.883
683002,Gunnar Henderson,2021,A,14,hitting,,scored,157 PA,157.0,0.0,35.0,0.396,,0.2,,-3.6,0.3,5.4,0.5,2.6,0.255,0.639,0.894
683002,Gunnar Henderson,2022,AAA,11,hitting,yes,scored,295 PA,295.0,0.0,65.0,0.384,,0.178,,7.3,1.2,10.1,1.0,3.0,1.961,1.179,3.14
683002,Gunnar Henderson,2022,AA,12,hitting,yes,scored,208 PA,208.0,0.0,47.0,0.431,,0.218,,7.1,1.1,7.1,0.7,3.0,1.6,1.408,3.007
683003,Jared Jones,2021,A,14,pitching,,scored,"302 BF, 66.0 IP",0.0,302.0,18.0,,4.08,,0.55,-12.2,,10.3,,2.7,-0.193,0.959,0.766
683003,Jared Jones,2022,A+,13,pitching,,scored,"532 BF, 122.7 IP",0.0,532.0,26.0,,4.77,,-0.44,-23.6,,18.2,,2.7,-0.538,2.134,1.595
683003,Jared Jones,2023,AAA,11,pitching,,scored,"350 BF, 82.0 IP",0.0,350.0,16.0,,4.09,,1.25,8.1,,12.0,,3.0,2.003,0.533,2.536
683003,Jared Jones,2023,AA,12,pitching,,scored,"179 BF, 44.3 IP",0.0,179.0,10.0,,3.6,,0.94,-2.7,,6.1,,3.0,0.338,0.502,0.841
683004,Jack Leiter,2022,AA,12,pitching,,scored,"425 BF, 92.7 IP",0.0,425.0,23.0,,4.83,,-0.15,-9.2,,14.5,,2.8,0.537,0.993,1.53
683004,Jack Leiter,2023,AAA,11,pitching,,insufficient_sample,20 BF (need 60),0.0,20.0,1.0,,,,,,,,,,0.0,0.0,0.0
683004,Jack Leiter,2023,AA,12,pitching,,scored,"351 BF, 81.7 IP",0.0,351.0,19.0,,4.93,,-0.39,-13.3,,12.0,,1.9,-0.126,0.573,0.447
683004,Jack Leiter,2024,AAA,11,pitching,yes,insufficient_sample,57 BF (need 60),0.0,57.0,3.0,,,,,,,,,,0.0,0.0,0.0
683011,Anthony Volpe,2021,A+,13,hitting,,scored,256 PA,256.0,0.0,55.0,0.409,,0.207,,-0.2,0.4,8.7,2.5,3.0,1.153,1.521,2.674
683011,Anthony Volpe,2021,A,14,hitting,,scored,257 PA,257.0,0.0,54.0,0.452,,0.246,,-0.1,1.1,8.8,2.5,2.4,1.221,0.977,2.199
683011,Anthony Volpe,2022,AAA,11,hitting,,scored,99 PA,99.0,0.0,22.0,0.314,,0.119,,-2.1,0.6,3.4,1.0,3.0,0.292,0.396,0.688
683011,Anthony Volpe,2022,AA,12,hitting,,scored,497 PA,497.0,0.0,110.0,0.351,,0.152,,-5.5,4.3,17.0,5.1,3.0,2.09,3.363,5.454
683146,Brett Baty,2019,SS-A,15,hitting,,insufficient_sample,17 PA (need 40),17.0,0.0,4.0,,,,,,,,,,0.0,0.0,0.0
683146,Brett Baty,2019,ROK,16,hitting,,insufficient_sample,25 PA (need 40),25.0,0.0,5.0,,,,,,,,,,0.0,0.0,0.0
683146,Brett Baty,2021,AA,12,hitting,,scored,176 PA,176.0,0.0,40.0,0.345,,0.148,,-3.6,0.3,6.0,0.6,3.0,0.332,1.138,1.471
683146,Brett Baty,2021,A+,13,hitting,,scored,209 PA,209.0,0.0,51.0,0.392,,0.193,,-1.9,-0.2,7.1,0.8,2.0,0.579,0.827,1.406
683146,Brett Baty,2022,AAA,11,hitting,yes,insufficient_sample,26 PA (need 40),26.0,0.0,6.0,,,,,,,,,,0.0,0.0,0.0
683146,Brett Baty,2022,AA,12,hitting,yes,scored,394 PA,394.0,0.0,89.0,0.408,,0.199,,8.2,-0.6,13.5,1.4,2.4,2.247,2.132,4.379
683175,Connor Phillips,2021,A+,13,pitching,,insufficient_sample,18 BF (need 60),0.0,18.0,1.0,,,,,,,,,,0.0,0.0,0.0
683175,Connor Phillips,2021,A,14,pitching,,scored,"322 BF, 72.0 IP",0.0,322.0,16.0,,3.27,,1.37,-10.2,,11.0,,2.4,0.083,0.945,1.028
683175,Connor Phillips,2022,AA,12,pitching,,scored,"217 BF, 45.7 IP",0.0,217.0,12.0,,4.09,,0.59,-2.0,,7.4,,3.0,0.545,0.518,1.062
683175,Connor Phillips,2022,A+,13,pitching,,scored,"256 BF, 64.0 IP",0.0,256.0,12.0,,3.61,,0.72,-7.5,,8.7,,2.4,0.123,1.007,1.131
683175,Connor Phillips,2023,AAA,11,pitching,yes,scored,"178 BF, 40.3 IP",0.0,178.0,11.0,,4.18,,1.16,3.6,,6.1,,3.0,0.972,0.262,1.235
683175,Connor Phillips,2023,AA,12,pitching,yes,scored,"284 BF, 64.7 IP",0.0,284.0,14.0,,3.39,,1.15,-3.0,,9.7,,2.9,0.672,0.707,1.379
683357,Owen Caissie,2021,A,14,hitting,,scored,90 PA,90.0,0.0,22.0,0.319,,0.136,,-4.9,0.0,3.1,-0.6,3.0,-0.241,0.429,0.187
683357,Owen Caissie,2021,ROK,16,hitting,,scored,136 PA,136.0,0.0,32.0,0.458,,0.259,,-4.5,-0.2,4.6,-0.8,1.6,-0.089,0.265,0.176
683357,Owen Caissie,2022,A+,13,hitting,,scored,433 PA,433.0,0.0,105.0,0.332,,0.141,,-14.2,-0.2,14.8,-2.7,3.0,-0.227,2.436,2.209
683357,Owen Caissie,2023,AA,12,hitting,,scored,528 PA,528.0,0.0,120.0,0.393,,0.188,,3.2,-1.6,18.0,-3.1,3.0,1.655,3.504,5.16
683357,Owen Caissie,2024,AAA,11,hitting,,scored,549 PA,549.0,0.0,127.0,0.366,,0.161,,4.6,1.1,18.8,-3.3,3.0,2.118,2.21,4.328
683357,Owen Caissie,2025,AAA,11,hitting,yes,scored,404 PA,404.0,0.0,93.0,0.405,,0.194,,13.4,-0.8,13.8,-2.4,3.0,2.393,1.611,4.005
683737,Michael Busch,2019,A,14,hitting,,insufficient_sample,19 PA (need 40),19.0,0.0,5.0,,,,,,,,,,0.0,0.0,0.0
683737,Michael Busch,2019,ROK,16,hitting,,insufficient_sample,16 PA (need 40),16.0,0.0,5.0,,,,,,,,,,0.0,0.0,0.0
683737,Michael Busch,2021,AA,12,hitting,,scored,495 PA,495.0,0.0,107.0,0.377,,0.174,,-1.2,-0.6,16.9,2.8,1.5,1.793,1.557,3.35
683737,Michael Busch,2022,AAA,11,hitting,,scored,504 PA,504.0,0.0,111.0,0.353,,0.152,,2.0,-0.2,17.2,2.9,2.7,2.197,1.786,3.983
683737,Michael Busch,2022,AA,12,hitting,,scored,137 PA,137.0,0.0,31.0,0.462,,0.243,,7.0,0.1,4.7,0.8,0.4,1.264,0.12,1.384
683737,Michael Busch,2023,AAA,11,hitting,yes,scored,102 PA,102.0,0.0,21.0,0.423,,0.205,,3.9,0.2,3.5,0.5,1.8,0.81,0.255,1.065
686217,Sal Frelick,2021,A+,13,hitting,,scored,71 PA,71.0,0.0,15.0,0.257,,0.081,,-5.3,0.3,2.4,-0.4,2.4,-0.287,0.342,0.055
686217,Sal Frelick,2021,A,14,hitting,,scored,81 PA,81.0,0.0,16.0,0.464,,0.256,,0.4,0.2,2.8,-0.4,1.4,0.29,0.176,0.466
686217,Sal Frelick,2021,ROK,16,hitting,,insufficient_sample,17 PA (need 40),17.0,0.0,4.0,,,,,,,,,,0.0,0.0,0.0
686217,Sal Frelick,2022,AAA,11,hitting,,scored,217 PA,217.0,0.0,46.0,0.409,,0.199,,8.9,0.4,7.4,-1.2,3.0,1.553,0.868,2.42
686217,Sal Frelick,2022,AA,12,hitting,,scored,253 PA,253.0,0.0,52.0,0.363,,0.162,,-1.1,0.7,8.6,-1.3,2.8,0.689,1.616,2.305
686217,Sal Frelick,2022,A+,13,hitting,,scored,92 PA,92.0,0.0,21.0,0.367,,0.17,,-1.5,-0.0,3.1,-0.5,1.4,0.111,0.242,0.353
686217,Sal Frelick,2023,AAA,11,hitting,yes,scored,183 PA,183.0,0.0,40.0,0.303,,0.106,,-7.1,-0.0,6.3,-1.0,3.0,-0.196,0.775,0.58
686217,Sal Frelick,2023,ROK,16,hitting,yes,insufficient_sample,12 PA (need 40),12.0,0.0,3.0,,,,,,,,,,0.0,0.0,0.0
686610,Ken Waldichuk,2021,AA,12,pitching,,scored,"340 BF, 79.3 IP",0.0,340.0,16.0,,4.54,,-0.17,-12.4,,11.6,,1.6,-0.082,0.486,0.404
686610,Ken Waldichuk,2021,A+,13,pitching,,scored,"113 BF, 30.7 IP",0.0,113.0,7.0,,1.48,,3.1,0.7,,3.9,,0.2,0.454,0.03,0.484
686610,Ken Waldichuk,2022,AAA,11,pitching,yes,scored,"285 BF, 66.3 IP",0.0,285.0,15.0,,3.98,,0.91,4.3,,9.7,,2.8,1.405,0.406,1.811
686610,Ken Waldichuk,2022,AA,12,pitching,yes,scored,"112 BF, 28.7 IP",0.0,112.0,6.0,,2.41,,2.27,2.4,,3.8,,0.6,0.622,0.06,0.682
686611,Dylan Crews,2023,AA,12,hitting,,scored,85 PA,85.0,0.0,20.0,0.277,,0.091,,-5.1,-0.4,2.9,-0.5,3.0,-0.313,0.564,0.251
686611,Dylan Crews,2023,A,14,hitting,,scored,71 PA,71.0,0.0,14.0,0.447,,0.241,,-0.3,-0.5,2.4,-0.4,1.3,0.128,0.135,0.263
686611,Dylan Crews,2023,ROK,16,hitting,,insufficient_sample,3 PA (need 40),3.0,0.0,1.0,,,,,,,,,,0.0,0.0,0.0
686611,Dylan Crews,2024,AAA,11,hitting,yes,scored,238 PA,238.0,0.0,49.0,0.343,,0.142,,-1.5,0.9,8.1,-1.3,3.0,0.628,0.958,1.586
686611,Dylan Crews,2024,AA,12,hitting,yes,scored,211 PA,211.0,0.0,51.0,0.34,,0.147,,-3.6,1.2,7.2,-1.3,2.7,0.347,1.145,1.492
686613,Hunter Brown,2021,AAA,11,pitching,,scored,"216 BF, 51.0 IP",0.0,216.0,11.0,,4.21,,0.59,-0.2,,7.4,,3.0,0.719,0.332,1.05
686613,Hunter Brown,2021,AA,12,pitching,,scored,"217 BF, 49.3 IP",0.0,217.0,13.0,,3.85,,0.51,-5.2,,7.4,,2.3,0.224,0.421,0.645
686613,Hunter Brown,2022,AAA,11,pitching,yes,scored,"426 BF, 106.0 IP",0.0,426.0,23.0,,3.03,,1.86,15.6,,14.6,,3.0,3.014,0.689,3.703
686752,Ryan Pepiot,2019,A,14,pitching,,scored,"76 BF, 18.3 IP",0.0,76.0,9.0,,2.81,,0.92,-4.6,,2.6,,0.6,-0.196,0.058,-0.138
686752,Ryan Pepiot,2019,ROK,16,pitching,,insufficient_sample,22 BF (need 60),0.0,22.0,4.0,,,,,,,,,,0.0,0.0,0.0
686752,Ryan Pepiot,2021,AAA,11,pitching,,scored,"202 BF, 41.7 IP",0.0,202.0,11.0,,6.74,,-1.93,-9.3,,6.9,,3.0,-0.238,0.271,0.033
686752,Ryan Pepiot,2021,AA,12,pitching,,scored,"233 BF, 59.7 IP",0.0,233.0,15.0,,3.74,,0.63,-5.7,,8.0,,1.2,0.223,0.279,0.502
686752,Ryan Pepiot,2022,AAA,11,pitching,yes,scored,"109 BF, 26.3 IP",0.0,109.0,6.0,,2.97,,1.92,4.0,,3.7,,2.4,0.773,0.139,0.913
686796,Blake Walston,2019,SS-A,15,pitching,,insufficient_sample,25 BF (need 60),0.0,25.0,3.0,,,,,,,,,,0.0,0.0,0.0
686796,Blake Walston,2019,ROK,16,pitching,,insufficient_sample,17 BF (need 60),0.0,17.0,3.0,,,,,,,,,,0.0,0.0,0.0
686796,Blake Walston,2021,A+,13,pitching,,scored,"226 BF, 52.3 IP",0.0,226.0,11.0,,5.57,,-0.99,-12.6,,7.7,,3.0,-0.492,1.012,0.52
686796,Blake Walston,2021,A,14,pitching,,scored,"180 BF, 43.3 IP",0.0,180.0,8.0,,3.58,,1.05,-6.9,,6.1,,2.6,-0.072,0.604,0.533
686796,Blake Walston,2022,AA,12,pitching,,scored,"459 BF, 106.3 IP",0.0,459.0,21.0,,4.67,,0.02,-9.2,,15.7,,3.0,0.648,1.205,1.853
686796,Blake Walston,2022,A+,13,pitching,,scored,"73 BF, 17.7 IP",0.0,73.0,4.0,,1.71,,2.62,0.1,,2.5,,2.6,0.258,0.295,0.553
686796,Blake Walston,2023,AAA,11,pitching,,scored,"666 BF, 149.3 IP",0.0,666.0,30.0,,5.13,,0.22,1.3,,22.8,,3.0,2.403,0.971,3.373
686796,Blake Walston,2024,AAA,11,pitching,yes,scored,"98 BF, 20.7 IP",0.0,98.0,5.0,,6.02,,-1.05,-2.3,,3.3,,3.0,0.109,0.134,0.244
686797,Brooks Lee,2022,AA,12,hitting,,insufficient_sample,8 PA (need 40),8.0,0.0,2.0,,,,,,,,,,0.0,0.0,0.0
686797,Brooks Lee,2022,A+,13,hitting,,scored,114 PA,114.0,0.0,25.0,0.373,,0.175,,-1.5,-0.5,3.9,0.6,2.2,0.257,0.476,0.733
686797,Brooks Lee,2022,ROK,16,hitting,,insufficient_sample,17 PA (need 40),17.0,0.0,4.0,,,,,,,,,,0.0,0.0,0.0
686797,Brooks Lee,2023,AAA,11,hitting,,scored,168 PA,168.0,0.0,38.0,0.314,,0.115,,-5.4,0.2,5.7,1.0,3.0,0.152,0.712,0.864
686797,Brooks Lee,2023,AA,12,hitting,,scored,399 PA,399.0,0.0,87.0,0.361,,0.161,,-4.9,-0.3,13.6,2.3,2.7,1.064,2.362,3.426
686797,Brooks Lee,2024,AAA,11,hitting,yes,scored,94 PA,94.0,0.0,20.0,0.432,,0.216,,4.8,0.2,3.2,0.5,3.0,0.873,0.378,1.252
686797,Brooks Lee,2024,A,14,hitting,yes,insufficient_sample,21 PA (need 40),21.0,0.0,5.0,,,,,,,,,,0.0,0.0,0.0
686797,Brooks Lee,2024,ROK,16,hitting,yes,insufficient_sample,21 PA (need 40),21.0,0.0,5.0,,,,,,,,,,0.0,0.0,0.0
686894,Joey Wiemer,2021,A+,13,hitting,,scored,152 PA,152.0,0.0,34.0,0.465,,0.254,,4.0,0.5,5.2,-0.9,1.2,0.875,0.375,1.25
686894,Joey Wiemer,2021,A,14,hitting,,scored,320 PA,320.0,0.0,75.0,0.377,,0.184,,-10.0,1.4,10.9,-1.9,0.2,0.039,0.094,0.133
686894,Joey Wiemer,2022,AAA,11,hitting,,scored,174 PA,174.0,0.0,43.0,0.376,,0.171,,3.3,0.3,5.9,-1.1,3.0,0.846,0.696,1.542
686894,Joey Wiemer,2022,AA,12,hitting,,scored,374 PA,374.0,0.0,84.0,0.328,,0.133,,-9.0,3.1,12.8,-2.2,1.6,0.473,1.389,1.862
687221,Dalton Rushing,2022,A,14,hitting,,scored,128 PA,128.0,0.0,28.0,0.538,,0.315,,5.1,0.1,4.4,2.2,1.2,1.177,0.24,1.417
687221,Dalton Rushing,2022,ROK,16,hitting,,insufficient_sample,6 PA (need 40),6.0,0.0,2.0,,,,,,,,,,0.0,0.0,0.0
687221,Dalton Rushing,2023,A+,13,hitting,,scored,381 PA,381.0,0.0,89.0,0.378,,0.178,,-7.0,0.1,13.0,6.9,1.3,1.298,0.931,2.229
687221,Dalton Rushing,2024,AAA,11,hitting,,scored,169 PA,169.0,0.0,37.0,0.391,,0.182,,4.2,-0.0,5.8,2.9,3.0,1.281,0.68,1.961
687221,Dalton Rushing,2024,AA,12,hitting,,scored,334 PA,334.0,0.0,77.0,0.382,,0.181,,2.1,-0.6,11.4,5.9,1.7,1.89,1.141,3.031
687221,Dalton Rushing,2025,AAA,11,hitting,yes,scored,132 PA,132.0,0.0,31.0,0.402,,0.191,,4.1,0.2,4.5,2.4,3.0,1.115,0.526,1.642
687263,Zach Neto,2022,AA,12,hitting,,scored,136 PA,136.0,0.0,30.0,0.378,,0.174,,0.5,-0.0,4.6,1.4,3.0,0.654,0.92,1.575
687263,Zach Neto,2022,A+,13,hitting,,insufficient_sample,31 PA (need 40),31.0,0.0,7.0,,,,,,,,,,0.0,0.0,0.0
687263,Zach Neto,2023,AA,12,hitting,yes,insufficient_sample,34 PA (need 40),34.0,0.0,7.0,,,,,,,,,,0.0,0.0,0.0
687401,Joey Ortiz,2021,AA,12,hitting,,scored,67 PA,67.0,0.0,16.0,0.335,,0.14,,-1.7,0.1,2.3,0.4,2.1,0.111,0.308,0.419
687401,Joey Ortiz,2021,A+,13,hitting,,scored,89 PA,89.0,0.0,19.0,0.357,,0.164,,-2.3,0.3,3.0,0.5,0.7,0.156,0.117,0.273
687401,Joey Ortiz,2022,AAA,11,hitting,,scored,115 PA,115.0,0.0,26.0,0.41,,0.2,,4.7,0.6,3.9,0.7,3.0,0.997,0.46,1.457
687401,Joey Ortiz,2022,AA,12,hitting,,scored,485 PA,485.0,0.0,111.0,0.34,,0.143,,-8.3,-0.0,16.6,2.9,1.1,1.11,1.166,2.276
